Address,Price,Beds,Baths,Sizes
"4815 Caris St, Houston, TX 77091","$299,900",5,2.5,"2,833sqft"
"4929 Lake Nocona Dr, Corpus Christi, TX 78413","$320,000",4,2.5,"2,287sqft"
"520 Saddle Cv, Cibolo, TX 78108","$360,000",4,3,"2,569sqft"
"1210 Sherfield Ridge Dr, Katy, TX 77450","$360,000",4,3.5,"2,827sqft"
"101 Matlock Meadow Dr, Arlington, TX 76002","$425,000",3,2.5,"2,787sqft"
"12625 Ocean Spray Dr, Frisco, TX 75036","$375,000",4,2,"1,768sqft"
"131 Quail St, Boyd, TX 76023","$384,000",4,2,"2,455sqft"
"273 County Road 1610, Alba, TX 75410","$358,700",3,2,"1,939sqft"
"5515 Viking Dr, Houston, TX 77092","$319,900",3,2,"1,502sqft"
"5105 Crown Ridge Dr, Wichita Falls, TX 76310","$479,000",4,2.5,"2,758sqft"
"112 Welch St Apt A, Houston, TX 77006","$625,000",3,3.5,"2,577sqft"
"8402 James Franklin St, Houston, TX 77088","$329,000",4,2.5,"2,084sqft"
"4 Meridian Dr, Wimberley, TX 78676","$550,000",2,2,"1,294sqft"
"1200 Oakcrest Dr, Providence Village, TX 76227","$335,000",3,2.5,"1,676sqft"
"1009 Cimarron Rd, Frisco, TX 75036","$1,625,000",5,4.5,"5,878sqft"
"130 Vitra Pl, San Antonio, TX 78210","$459,700",3,2,"2,024sqft"
"7918 Coolspring Dr, San Antonio, TX 78254","$315,000",4,2,"1,665sqft"
"21438 County Road 431, Lindale, TX 75771","$310,000",5,4,"1,712sqft"
"1025 Little Gull Dr, Forney, TX 75126","$399,950",4,3,"2,240sqft"
"2540 Contour, Spring Branch, TX 78070","$264,900",3,2.5,"1,278sqft"
"22531 Aspen Tarn Trl, Spring, TX 77373","$242,840",3,2,"1,489sqft"
"1136 Firecracker Dr, Justin, TX 76247","$553,897",4,3,"2,780sqft"
"1132 Firecracker Dr, Justin, TX 76247","$496,607",3,2.5,"2,158sqft"
"1714 LA Magnolia Dr, Houston, TX 77023","$380,000",4,3.5,No display data
"8409 Callahan Dr, Killeen, TX 76542","$527,950",5,3.5,"3,874sqft"
"8407 Callahan Dr, Killeen, TX 76542","$442,950",5,3.5,"2,496sqft"
"563 Torrey Pnes, Heath, TX 75032","$664,439",4,3.5,"3,162sqft"
"155 Sequoia Ln, Onalaska, TX 77360","$108,000",3,2,"1,292sqft"
"7716 Parkland Dr, El Paso, TX 79925","$175,000",3,2,"1,439sqft"
"3402 Palm Ave, Texas City, TX 77590","$189,000",3,2,"1,309sqft"
"602 N 5th St, Wolfforth, TX 79382","$280,000",3,2,"2,224sqft"
"2304 Pelican Ave, McAllen, TX 78504","$260,000",4,3,"2,591sqft"
"2703 Larry Dr, Big Spring, TX 79720","$189,900",3,2,"1,194sqft"
"118 Country Club Rd Unit 118, Brownsville, TX 78520","$224,500",3,2,"1,938sqft"
"111 Harvest St, Anahuac, TX 77514","$229,500",2,2,"1,203sqft"
"105 Harvest St, Anahuac, TX 77514","$229,500",2,2,"1,203sqft"
"159 Hardwicke Rd, Houston, TX 77060","$229,000",3,2,"1,737sqft"
"800 4W Ave W # D, San Angelo, TX 76903","$173,500",3,2,"1,913sqft"
"11118 Armor Arch, San Antonio, TX 78254","$295,000",4,2.5,"2,667sqft"
"105 N Delmont Dr, Conroe, TX 77301","$410,000",3,3,"3,480sqft"
"1201 W Stockton Ave, Alpine, TX 79830","$389,000",3,2,"2,128sqft"
"127 Quail Ln, Boyd, TX 76023","$344,900",4,2,"2,150sqft"
"1148 Berry Creek Dr, Schertz, TX 78154","$310,000",3,2.5,"2,069sqft"
"513 Ernest St, Fort Worth, TX 76105","$225,000",3,2,"1,400sqft"
"2901 Shalimar Dr, Plano, TX 75023","$430,000",3,2,"2,273sqft"
"423 Northern Pike Dr, Conroe, TX 77318","$373,190",4,2.5,"2,140sqft"
"10308 Lynford Dr, Dallas, TX 75238","$380,000",3,2,"1,497sqft"
"4205 W Bayou Maison Cir, Dickinson, TX 77539","$291,650",4,2.5,"2,025sqft"
"616 Courtyard Ln, Irving, TX 75039","$639,000",3,2.5,"2,832sqft"
"5329 Egbert St Unit A, Houston, TX 77007","$399,995",3,3.5,"2,657sqft"
"4591 Sunrise Dr, Chandler, TX 75758","$575,000",3,2.5,"2,335sqft"
"6340 Chevy Chase Dr Unit 20, Houston, TX 77057","$192,000",2,1.5,"1,056sqft"
"13733 Tajamar St, Corpus Christi, TX 78418","$619,900",3,2,"2,010sqft"
"7830 Meadow Park Dr Unit 226, Dallas, TX 75230","$224,000",2,2,"1,165sqft"
"27711 Woodway Bnd, Boerne, TX 78006","$790,590",4,3.5+,"4,161sqft"
"2475 Santa Barbara Loop, Round Rock, TX 78665","$494,300",3,2.5,"2,061sqft"
"10506 Lateleaf Oak, San Antonio, TX 78223","$262,474",4,2,"1,699sqft"
"1604 Kimmerling Ln, Austin, TX 78758","$535,000",3,2,"1,625sqft"
"3922 Tolnay St, Houston, TX 77021","$249,990",3,2,"1,086sqft"
"2507 N County Road 1278, Midland, TX 79707","$774,900",4,3,"2,482sqft"
"2514 Contour, Spring Branch, TX 78070","$264,900",3,2.5,"1,278sqft"
"406 Bershire Ct, Conroe, TX 77303","$350,000",4,2.5,"1,904sqft"
"4906 Live Oak St Unit 8, Dallas, TX 75206","$509,900",2,2.5,"2,245sqft"
"3201 Ridge Pl, Seguin, TX 78155","$254,990",3,2,"1,355sqft"
"2727 Kirby Dr Apt 26L, Houston, TX 77098","$2,990,000",3,3.5,"4,263sqft"
"100 Riverhill Dr, Georgetown, TX 78628","$470,222",4,2.5,"2,265sqft"
"611 W Monroe St, Austin, TX 78704","$1,900,000",4,2,"1,796sqft"
"100 Riverhill Dr, Georgetown, TX 78628","$470,222",4,2.5,"2,265sqft"
"1725 County Road 244E, Brazoria, TX 77422","$264,900",3,3,"2,880sqft"
"1825 W Kaufman St, Paris, TX 75460","$179,900",3,2,"1,380sqft"
"1423 Agave Dr, Laredo, TX 78041","$164,000",3,2,"1,064sqft"
"107 Encino Dr, Del Rio, TX 78840","$269,900",3,2,"2,201sqft"
"116 Tepee Trl, Del Rio, TX 78840","$274,900",4,3,"2,222sqft"
"117 Warbonnet Trl, Del Rio, TX 78840","$259,900",4,2,"2,042sqft"
"19043 Keyturn Ln, Atascocita, TX 77346","$235,000",3,2,"2,022sqft"
"123 W Grenfell Ln, Houston, TX 77076","$165,000",3,2,"1,756sqft"
"2314 Robin Rd, Temple, TX 76502","$249,900",3,3,"2,131sqft"
"5015 Juniper Walk Ln, Katy, TX 77494","$335,000",4,2.5,"2,242sqft"
"9326 Valley Dale St, San Antonio, TX 78250","$210,000",3,2,"1,422sqft"
"902 Grimes Rd, Mineral Wells, TX 76067","$175,000",3,1,912sqft
"8215 Colonial Forest Ln, Spring, TX 77379","$399,900",4,3.5,"3,793sqft"
"1511 Tanglewood Dr, Harker Heights, TX 76548","$325,000",4,2.5,"2,192sqft"
"212 Lakewood Cir, Holly Lake Ranch, TX 75765","$410,000",3,2.5,"2,450sqft"
"5705 Hillsboro St, Houston, TX 77020","$215,000",3,1,"1,050sqft"
"414 Cactus St, San Antonio, TX 78203","$315,000",3,2.5,"1,260sqft"
"22 Indian Corn Pl, Conroe, TX 77384","$379,990",3,2,"1,862sqft"
"6311 Deep Canyon Dr, Katy, TX 77450","$390,000",4,2.5,"2,872sqft"
"16534 Tremont Dr, Conroe, TX 77303","$217,000",3,2,"1,420sqft"
"777 Sharon Dr, Corpus Christi, TX 78412","$199,900",2,1,"1,184sqft"
"808 W Couts St, Weatherford, TX 76086","$399,900",3,2,"1,662sqft"
"1123 Peters Ave, Dalhart, TX 79022","$299,000",4,2,No display data
"9210 Fossil Rnch, Helotes, TX 78023","$499,500",4,3.5,"3,005sqft"
"849 River Oaks Dr, El Paso, TX 79912","$717,500",5,4,"3,816sqft"
"5028 Haywood Pkwy, Dallas, TX 75232","$360,000",3,2,"2,110sqft"
"64 Hill Top Rd, Huntsville, TX 77320","$399,900",3,2,"1,398sqft"
"2130 Elmwood Blvd, Dallas, TX 75224","$335,000",2,1,"1,118sqft"
"7520 Lakeland Dr, The Colony, TX 75056","$299,900",4,1,"1,428sqft"
"1919 Blossomcrown Dr, Katy, TX 77494","$515,000",4,3.5,"3,541sqft"
"4438 County Road 3133, Lone Oak, TX 75453","$598,000",4,3,"2,032sqft"
No display data,"$315,000",3,2,"1,642sqft"
"5106 N Highland Dr, Granbury, TX 76049","$357,400",3,2,"1,897sqft"
"2005 Florence Rd, Keller, TX 76262","$620,000",4,3,"3,078sqft"
"4207 Navarro, Galveston, TX 77554","$549,500",3,2,"1,600sqft"
"7034 Coldwater Dr, Abilene, TX 79606","$310,000",4,2,"1,800sqft"
"16337 Hollister St, Houston, TX 77066","$599,000",3,2,"1,589sqft"
"13812 Camp Comfort Ln, Austin, TX 78717","$816,800",6,2.5,"2,781sqft"
"803 Mary Lee Ln, Collinsville, TX 76233","$370,000",3,2,"1,853sqft"
"2215 Bauer Dr, Houston, TX 77080","$750,000",3,1,"2,094sqft"
"247 Everest Dr, El Paso, TX 79912","$1,225,000",4,4.5,"3,778sqft"
"7237 E Parker Rd, Lucas, TX 75002","$4,495,000",4,3,"2,199sqft"
"717 E Campbell St, Stamford, TX 79553","$54,000",3,2,"1,808sqft"
"2026 Grape St, Abilene, TX 79601","$55,000",3,2,"1,580sqft"
"1210 Highview St, Canyon Lake, TX 78133","$65,000",3,2,840sqft
"411 E Dallas St, Cleveland, TX 77327","$147,999",3,2,"2,221sqft"
"3724 Daisy Ln, Huntsville, TX 77340","$315,000",3,2,"2,040sqft"
"16902 County Road 39, Rosharon, TX 77583","$249,000",4,2,"2,128sqft"
"1102 Newhall St, Beeville, TX 78102","$264,900",3,2.5,"2,502sqft"
"1606 NW 14th Ave, Amarillo, TX 79107","$135,000",4,2,No display data
"373 Park Hill Dr, Spring Branch, TX 78070","$143,900",3,2,726sqft
"465 W Clark Dr, Corpus Christi, TX 78415","$215,000",3,3,"2,032sqft"
"Lakeway 205 Lakeway Circle, Anahuac, TX 77514","From$349,990",4,3,"2,462sqft"
"707 E Murco Dr, Mineral Wells, TX 76067","$300,000",3,2,"2,000sqft"
"2918 Kingston Dr, Texas City, TX 77590","$185,000",3,2,"1,080sqft"
"3121 Boar Thicket Dr, Corpus Christi, TX 78414","$264,900",3,2,"1,599sqft"
"1637 Greathouse Rd, Waxahachie, TX 75167","$509,000",4,3,"3,340sqft"
"9607 Pleasanton Blf, San Antonio, TX 78221","$255,000",4,2.5,"1,911sqft"
"15210 Jones Rd, Houston, TX 77070","$435,000",5,3.5,"4,342sqft"
"5831 Timberhurst, San Antonio, TX 78250","$279,500",4,2.5,"2,215sqft"
"2023 Fresno, San Antonio, TX 78201","$215,000",4,2,"1,358sqft"
"Lakeway 205 Lakeway Circle, Anahuac, TX 77514","From$324,990",4,2,"2,024sqft"
"18030 Barton Ridge Ln, Richmond, TX 77407","$425,000",5,3.5,"3,750sqft"
"4010 Willow Bend Dr, Longview, TX 75602","$695,000",5,4,"3,900sqft"
"19819 Laurette Dr, Porter, TX 77365","$349,900",3,2,"2,087sqft"
"5534 Hillman St, Houston, TX 77023","$437,770",4,3,"1,702sqft"
"2415 16th St, Hempstead, TX 77445","$999,900",3,3.5,"4,800sqft"
"Westhaven 104 Antrim Cove, Georgetown, TX 78626",Contact For Price,3,2,"1,512sqft"
"Applewood 10526 Pinova, San Antonio, TX 78252","From$294,500",4,2.5,"2,223sqft"
"Lakeway 205 Lakeway Circle, Anahuac, TX 77514","From$364,990",4,2.5,"2,561sqft"
"16602 County Road 191B, Alvin, TX 77511","$378,500",3,2,"2,052sqft"
"4307 Millstead St, San Antonio, TX 78230","$295,000",4,2,"1,870sqft"
"9502 Wahada Ave, San Antonio, TX 78217","$215,000",3,2,"1,488sqft"
"242 Paramount Ave, San Antonio, TX 78228","$215,000",4,2,"1,430sqft"
"Lakeway 205 Lakeway Circle, Anahuac, TX 77514","From$274,990",3,2,"1,253sqft"
"Lakeway 205 Lakeway Circle, Anahuac, TX 77514","From$329,990",4,3,"2,034sqft"
"4124 Fox Trotter Dr, Aubrey, TX 76227","$499,900",4,3,"2,869sqft"
"Applewood 10526 Pinova, San Antonio, TX 78252","From$263,000",3,2,"1,535sqft"
"Three Creeks - Colt Creek 5606 Baffin Lane, Belton, TX 76513","From$282,900",4,2,"1,783sqft"
"7618 Bobbitt Ln, Houston, TX 77055","$745,000",4,3.5,"3,338sqft"
"Three Creeks - Colt Creek 5606 Baffin Lane, Belton, TX 76513","From$307,900",3,2,"2,150sqft"
"5503 Holguin Hollow St, Houston, TX 77023","$380,000",4,3.5,No display data
"7460 Kitty Hawk Rd Lot 352, Converse, TX 78109","$76,995",4,2,"1,568sqft"
"900 Broken Feather Trl Trlr 145, Pflugerville, TX 78660","$79,995",3,2,"1,216sqft"
"Lakeway 205 Lakeway Circle, Anahuac, TX 77514","From$321,990",4,2,"1,839sqft"
"24 E Northcastle Cir, The Woodlands, TX 77384","$410,000",3,2,"2,414sqft"
"Lakeway 205 Lakeway Circle, Anahuac, TX 77514","From$309,990",4,2,"1,738sqft"
"Lakeway 205 Lakeway Circle, Anahuac, TX 77514","From$274,990",3,2,"1,253sqft"
"Lakeway 205 Lakeway Circle, Anahuac, TX 77514","From$299,990",3,2,"1,566sqft"
"Three Creeks - Colt Creek 5606 Baffin Lane, Belton, TX 76513","From$265,900",3,2,"1,605sqft"
"591 Orchard Way, New Braunfels, TX 78132","$630,000",4,3.5,"2,895sqft"
"Pepper Mill 1333 Spicewood Drive, BURNET, TX 78611","From$273,900",3,2,"1,370sqft"
"Dellrose 17302 Chester Valley Trail, Hockley, TX 77447","From$377,990",4,2.5,"2,890sqft"
"Pepper Mill 1333 Spicewood Drive, BURNET, TX 78611","From$324,900",3,2,"2,150sqft"
"Three Creeks - North Ridge 5606 Baffin Lane, BELTON, TX 76513","From$429,900",4,3,"3,150sqft"
"Pinewood at Grand Texas 21905 Tx-242, New Caney, TX 77357","From$256,490",4,2,"1,840sqft"
"South Pointe  Village Series 3203 Carrington Drive, Mansfield, TX 76063","From$625,990",4,3.5,"3,476sqft"
"Trinity Oaks 1826 Plantation Place, BAYTOWN, TX 77523","From$321,990",4,3,"2,475sqft"
"Three Creeks - North Ridge 5606 Baffin Lane, BELTON, TX 76513","From$438,900",5,3.5,"3,499sqft"
"Trinity Oaks 1826 Plantation Place, BAYTOWN, TX 77523","From$325,990",4,2.5,"2,561sqft"
"Trails at Culebra 7629 Desert Viper, San Antonio, TX 78253","From$284,990",3,2,"1,662sqft"
"Brittmoore Crossing 10906 Brambling Wood Drive, Houston, TX 77043","From$419,990",3,2.5,"1,789sqft"
"Trails at Culebra 7629 Desert Viper, San Antonio, TX 78253","From$283,990",3,2.5,"1,826sqft"
"Trinity Oaks 1826 Plantation Place, BAYTOWN, TX 77523","From$257,990",3,2,"1,501sqft"
"Trinity Oaks 1826 Plantation Place, BAYTOWN, TX 77523","From$262,990",3,2,"1,574sqft"
"Bridgehaven 9002 Sage Way, Converse, TX 78109","From$267,990",3,2,"1,332sqft"
"Arched Oaks 101 Scarlet Oak Circle, Floresville, TX 78114","From$393,990",4,2.5,"2,388sqft"
"Three Creeks - Colt Creek 5606 Baffin Lane, Belton, TX 76513","From$259,900",3,2,"1,508sqft"
"Trinity Oaks 1826 Plantation Place, BAYTOWN, TX 77523","From$263,990",4,2,"1,614sqft"
"Wildcat Ranch 2069 Wildcat Trail, Crandall, TX 75114","From$283,990",3,2.5,"1,898sqft"
"Three Creeks - North Ridge 5606 Baffin Lane, BELTON, TX 76513","From$420,900",4,3.5,"3,007sqft"
"Northgrove 27114 Velencia Mist Ct, Magnolia, TX 77354","From$471,990",4,3.5,"3,294sqft"
"Trinity Oaks 1826 Plantation Place, BAYTOWN, TX 77523","From$274,990",4,2,"1,796sqft"
"Three Creeks - North Ridge 5606 Baffin Lane, BELTON, TX 76513","From$344,900",3,2.5,"2,171sqft"
"Twin Hills 7214 Rustic Rock Road, Arlington, TX 76001","From$426,990",3,2.5,"2,646sqft"
"Bridgehaven 9002 Sage Way, Converse, TX 78109","From$286,490",3,2.5,"2,034sqft"
"Trinity Oaks 1826 Plantation Place, BAYTOWN, TX 77523","From$273,990",4,2,"1,750sqft"
"Harper's Preserve 9840 Sweet Flag Court, Conroe, TX 77385","From$294,490",3,2,"1,495sqft"
"Three Creeks - North Ridge 5606 Baffin Lane, BELTON, TX 76513","From$374,900",4,2.5,"2,572sqft"
"Three Creeks - Colt Creek 5606 Baffin Lane, Belton, TX 76513","From$298,900",3,2,"2,024sqft"
"Trinity Oaks 1826 Plantation Place, BAYTOWN, TX 77523","From$287,990",4,2,"2,031sqft"
"Trinity Oaks 1826 Plantation Place, BAYTOWN, TX 77523","From$291,990",4,3,"2,041sqft"
"Trinity Oaks 1826 Plantation Place, BAYTOWN, TX 77523","From$307,990",4,3,"2,174sqft"
"South Pointe Manor Series 3203 Carrington Drive, Mansfield, TX 76063","From$597,990",4,3,"3,208sqft"
"16870 Deer Foot Trl, Flint, TX 75762","$115,000",2,1,"1,200sqft"
"7010 Wayne Ave, Lubbock, TX 79424","$194,000",3,2,"1,611sqft"
"171 Pony Express Trl, Lubbock, TX 79404","$249,999",1,1,"1,430sqft"
"2605 W Shane St, Alvin, TX 77511","$219,900",2,1,"1,077sqft"
"6521 Turner Fields Ln, Dickinson, TX 77539","$445,000",4,2.5,"2,958sqft"
"214 Aster Dr, Sanger, TX 76266","$280,000",4,2,"1,667sqft"
"100 Burl St, Corinth, TX 76208","$239,000",3,1,984sqft
"338 Deer Creek Dr, Boerne, TX 78006","$385,000",3,2,"1,796sqft"
"2207 Ridgedale Dr, Arlington, TX 76013","$329,000",4,2,"2,313sqft"
"6701 Sands Point Dr Apt 28, Houston, TX 77074","$88,000",1,1,762sqft
"1805 Highview Cir, Brenham, TX 77833","$284,999",3,2,"1,816sqft"
"6013 Trail Driver Ct, Fort Worth, TX 76123","$550,000",4,2.5,"2,670sqft"
"128 Whitetail Dr, Willow Park, TX 76008","$387,000",3,2,"1,943sqft"
"910 Park St, Greenville, TX 75401","$255,000",3,2,"1,430sqft"
"151 Detenbeck Ave, Surfside Beach, TX 77541","$329,900",2,1,993sqft
"Parkside Village South 2307 Rocky Mountain Drive, Royse City, TX 75189","From$354,490",4,2.5,"2,651sqft"
"2402 Rockridge Dr, Austin, TX 78744","$395,000",2,1,843sqft
"5019 Bluebonnet Dr, Colleyville, TX 76034","$975,000",3,2,"2,324sqft"
"Ascend at Light Farms 621 Forefront Avenue, Celina, TX 75009","From$418,900",4,2,"2,037sqft"
"Ascend at Light Farms 621 Forefront Avenue, Celina, TX 75009","From$428,900",4,2,"2,156sqft"
"Ascend at Light Farms 621 Forefront Avenue, Celina, TX 75009","From$424,900",4,2.5,"2,056sqft"
"Ascend at Light Farms 621 Forefront Avenue, Celina, TX 75009","From$438,900",4,3,"2,213sqft"
"7036 Porthville Dr, Mabank, TX 75156","$1,700,000",6,3.5,"3,835sqft"
"Ascend at Light Farms 621 Forefront Avenue, Celina, TX 75009","From$451,900",4,2.5,"2,670sqft"
"Ascend at Light Farms 621 Forefront Avenue, Celina, TX 75009","From$461,900",5,3,"2,779sqft"
"706 Addington Way, Fate, TX 75087","$334,499",4,2,"1,996sqft"
"Parkside Village South 2307 Rocky Mountain Drive, Royse City, TX 75189","From$340,490",4,2.5,"2,357sqft"
"Parkside Village South 2307 Rocky Mountain Drive, Royse City, TX 75189","From$341,490",4,2.5,"2,397sqft"
"Harper's Preserve 9840 Sweet Flag Court, Conroe, TX 77385","From$336,990",4,2.5,"2,166sqft"
"42 Dobbs View Ln, Spring, TX 77389","$445,290",3,2.5,"1,913sqft"
"Parkside on the River 1010 Texas Ash Lane, Georgetown, TX 78628","From$503,000",3,2,"1,825sqft"
"Ascend at Light Farms 621 Forefront Avenue, Celina, TX 75009","From$404,900",3,2,"1,711sqft"
"Parkside on the River 1010 Texas Ash Lane, Georgetown, TX 78628","From$523,000",3,2,"2,290sqft"
"Parkside Village South 2307 Rocky Mountain Drive, Royse City, TX 75189","From$314,490",4,2,"1,731sqft"
"Orchard Park 3015 Mondavi Crest, Schertz, TX 78154","From$358,990",4,3,"2,268sqft"
"Ascend at Light Farms 621 Forefront Avenue, Celina, TX 75009","From$448,900",4,3,"2,502sqft"
"Parkside on the River 1010 Texas Ash Lane, Georgetown, TX 78628","From$538,000",4,2.5,"2,529sqft"
"Parkside on the River 1010 Texas Ash Lane, Georgetown, TX 78628","From$609,000",4,3.5,"2,744sqft"
"Harper's Preserve 9840 Sweet Flag Court, Conroe, TX 77385","From$313,240",3,2.5,"1,863sqft"
"Parkside Village South 2307 Rocky Mountain Drive, Royse City, TX 75189","From$335,490",3,2.5,"2,096sqft"
"Orchard Park 3015 Mondavi Crest, Schertz, TX 78154","From$350,990",3,2.5,"2,066sqft"
"Parkside Village South 2307 Rocky Mountain Drive, Royse City, TX 75189","From$326,490",4,2,"1,989sqft"
"14305 W County Road 179, Odessa, TX 79766","$215,000",3,2,"1,664sqft"
"1101 Tyler, Thornton, TX 76687","$99,000",2,1,"1,488sqft"
"900 Hoo Hoo Ave, Lufkin, TX 75904","$40,000",2,1,784sqft
"1403 Park Dr, Cisco, TX 76437","$189,000",2,2,"2,038sqft"
"3609 Irving Ave, Snyder, TX 79549","$149,990",3,2,"1,231sqft"
"404 Red Oak Cir, Copperas Cove, TX 76522","$236,900",3,2.5,"2,375sqft"
"608 Huisache Ln, Ingleside, TX 78362","$145,000",2,1,"1,040sqft"
"2760 E 11th St, Odessa, TX 79761","$215,000",3,2,"1,854sqft"
"7438 Gamble Oak Dr, San Antonio, TX 78223","$279,900",4,2.5,"2,345sqft"
"3934 Barnes St, Corpus Christi, TX 78415","$171,000",3,1.5,"1,279sqft"
"9206 Chinon, San Antonio, TX 78250","$225,000",3,2,"1,520sqft"
"7706 Tradition Pkwy, Amarillo, TX 79119","$330,000",4,2,"2,153sqft"
"10448 Zach Rd, El Paso, TX 79927","$379,000",4,2,"2,916sqft"
"23939 Bushel Park Dr, Hockley, TX 77447","$275,000",4,3,"2,083sqft"
"6311 Fondren Rd, Houston, TX 77036","$132,000",2,2,863sqft
"709 E Azucar Ave, Pharr, TX 78577","$222,500",3,2.5,"1,512sqft"
"40 Lakewood Dr, Laguna Vista, TX 78578","$295,000",3,2,"1,780sqft"
"21603 Venture Park Dr, Richmond, TX 77406","$335,000",3,2,"2,200sqft"
"4006 Tradewind Cir, Rowlett, TX 75088","$340,000",3,2.5,"1,835sqft"
"90 Burress St, Houston, TX 77022","$255,000",2,1,890sqft
"12138 Pearl Jubilee, San Antonio, TX 78245","$284,900",4,2,"1,924sqft"
"1033 County Road 3100, Bonham, TX 75418","$6,700,000",3,2,"3,693sqft"
"490 Wilcrest Dr, Houston, TX 77042","$210,000",2,2.5,"1,740sqft"
"11822 Welcome Dr, Live Oak, TX 78233","$250,000",4,2,"1,552sqft"
"3113 Tres Logos Ln, Dallas, TX 75228","$349,500",4,2,"2,158sqft"
"5325 Los Altos Rd, Fort Worth, TX 76244","$349,500",3,2.5,"2,328sqft"
"6002 Jerrycrest Dr, Pearland, TX 77584","$315,000",3,2.5,"2,030sqft"
"107 Verdant St, San Antonio, TX 78209","$449,000",3,2,"1,857sqft"
"4149 Freedom Ln, Frisco, TX 75033","$449,900",3,2,"2,001sqft"
"6515 Inverness Way, Pasadena, TX 77505","$389,000",4,2.5,"2,662sqft"
"9932 Waddie Ln, San Antonio, TX 78254","$390,000",4,3,"2,609sqft"
"2829 Bremen Dr, Hurst, TX 76054","$599,000",5,3,"3,720sqft"
"11607 Oak Trl, Austin, TX 78753","$589,000",3,2,"1,838sqft"
"1921 Ridge Creek Ln, Aubrey, TX 76227","$560,000",5,4.5,"3,333sqft"
"2923 Rockyridge Dr, Houston, TX 77063","$419,914",4,3,"2,434sqft"
"1802 Garner Dr, Cedar Park, TX 78613","$500,900",4,2,"1,710sqft"
"18 Lake Mist Ct, Sugar Land, TX 77479","$700,000",4,3.5,"4,121sqft"
"Talley Fields 14502 Sweet Clover, San Antonio, TX 78253","From$315,000",3,2,"1,997sqft"
"3900 Lakeplace Ln, Austin, TX 78746","$2,400,000",5,4,"3,428sqft"
"2625 Austin Dr, Granbury, TX 76048","$315,000",3,2.5,"1,813sqft"
"6408 Arden Falls Dr, Austin, TX 78747","$493,426",4,2.5,"1,888sqft"
"6400 Rafferty Ln, Austin, TX 78747","$454,999",3,2,"1,546sqft"
"520 Burford St, Bellevue, TX 76228","$69,500",3,1,"1,184sqft"
"301 3rd St, Plains, TX 79355","$125,000",3,2,"1,938sqft"
"400 Webb Ave, Teague, TX 75860","$215,000",3,2.5,"1,850sqft"
"904 SW Avenue K, Seminole, TX 79360","$229,900",4,3,"2,517sqft"
"1201 Coble Dr, Borger, TX 79007","$101,000",3,2,"2,337sqft"
"4314 Jan Cir, Texarkana, TX 75503","$215,000",3,2,"1,746sqft"
"3963 Tanglewilde St Unit 3963, Houston, TX 77063","$132,500",2,1.5,"1,341sqft"
"5429 Boatman Rd, Kirby, TX 78219","$189,900",3,2,"1,491sqft"
"11903 Harristown Dr, Houston, TX 77047","$319,000",4,2.5,"2,440sqft"
"1518 Oak Landing Dr, Aransas Pass, TX 78336","$259,900",4,2,"1,735sqft"
"58 Briar Hollow Ln Apt 402, Houston, TX 77027","$250,000",2,2,"1,286sqft"
"6806 Couch St, Houston, TX 77091","$234,900",2,1,880sqft
"707 Montclair Blvd, Sugar Land, TX 77478","$399,900",4,2.5,"2,835sqft"
"438 Ware Blvd, San Antonio, TX 78221","$250,000",3,2,"1,870sqft"
"31903 Ironwood Dr, Waller, TX 77484","$282,500",4,3.5,"2,259sqft"
"740 S River St, Seguin, TX 78155","$175,000",2,1,988sqft
"2907 Sandhill Cir, Midland, TX 79705","$300,000",3,2,"1,773sqft"
"10604 Royal Adrian Dr, Conroe, TX 77303","$227,500",3,2,"1,100sqft"
"10424 Brangus Dr, Crowley, TX 76036","$569,950",5,3,"3,700sqft"
"316 Avenue I, Lacy Lakeview, TX 76705","$173,900",3,1,"1,070sqft"
"2829 Timmons Ln Apt 102, Houston, TX 77027","$315,000",2,2,"1,226sqft"
"5715 Kuldell Dr, Houston, TX 77096","$390,000",3,2,"1,725sqft"
"4561 Lacebark Ln, Fort Worth, TX 76244","$425,000",3,3,"3,506sqft"
"3030 McKinney Ave Apt 605, Dallas, TX 75204","$400,000",1,1,No display data
"808 W 14th St, Big Spring, TX 79720","$460,000",3,2,"3,000sqft"
"5506 Alabama Ave, Laredo, TX 78041","$349,000",4,2,"2,720sqft"
"219 Valley Ranch Rd, Weatherford, TX 76087","$425,000",3,2,"2,065sqft"
"10724 Alta Loma Dr, El Paso, TX 79935","$279,950",4,2,"1,865sqft"
"17211 Stamford Oaks Dr, Tomball, TX 77377","$427,000",5,3.5,"3,588sqft"
"4225 County Road 1200, Lubbock, TX 79407","$260,000",2,1,960sqft
"240 Elvin Way, El Paso, TX 79907","$325,000",3,3,"2,485sqft"
"4502 Meredith Woods St, San Antonio, TX 78249","$390,000",3,2.5,"2,221sqft"
"140 Niemietz Cv, Cibolo, TX 78108","$355,000",4,3.5,"2,528sqft"
"3805 Southmore Blvd, Houston, TX 77004","$499,995",3,2.5,"1,888sqft"
"9827 Gemini Dr, San Antonio, TX 78217","$280,000",4,2.5,"1,914sqft"
"320 Clear Springs Dr, Mesquite, TX 75150","$315,000",4,3,"2,147sqft"
"2644 Windward Dr, Grand Prairie, TX 75054","$581,000",5,4,"3,971sqft"
"327 Arcadia Pl, Terrell Hills, TX 78209","$1,470,000",4,4.5+,"4,107sqft"
