Address,Price,Beds,Baths,Sizes
"50 Brook St, Staten Island, NY 10301","$575,000",4,2,"1,364sqft"
"78 Scribner Ave, Staten Island, NY 10301","$679,000",4,3,"2,508sqft"
"217-07 73rd Ave Unit Upper, Bayside, NY 11364","$300,000",2,1,No display data
"9524 Fort Hamilton Pkwy Apt 102, Brooklyn, NY 11209","$219,000",1,1,800sqft
"89-24 Moline St, Bellerose, NY 11426","$549,000",2,1,No display data
"136 Beach 117 St Unit UPH4, Rockaway Park, NY 11694","$615,000",2,2,969sqft
"533 Underhill Ave, Bronx, NY 10473","$550,000",4,2,No display data
"68-05 138th St Unit 3B, Kew Gardens Hills, NY 11367","$255,000",1,1,750sqft
"1417 31st St Unit 2F, Astoria, NY 11106","$375,000",1,1,500sqft
"225 W 86th St Unit 1001, New York, NY 10024","$11,995,000",4,4.5,"4,243sqft"
"784 Madison St Apt 4B, Brooklyn, NY 11221","$625,000",2,1,725sqft
"112-19 39th Ave Unit 2B, Corona, NY 11368","$468,000",2,1.5,717sqft
"415 E 52nd St Apt 1EC, New York, NY 10022","$695,000",1,1,No display data
"57-57 Cooper Ave, Glendale, NY 11385","$1,077,000",5,3,No display data
"912 Fifth Ave Unit 3A, New York, NY 10021","$5,850,000",4,3.5,No display data
"114 Mercer St Fl 4, New York City, NY 10012","$3,250,000",3,2,"2,300sqft"
"3 Esmac Ct W, Staten Island, NY 10304","$1,950,000",5,4.5,"2,544sqft"
"185 Grand St Apt 5B, New York City, NY 10013","$1,585,000",1,1,686sqft
"183-27 Jamaica Ave, Jamaica, NY 11423","$849,000",6,3,No display data
"66-11 48th Ave, Woodside, NY 11377","$850,000",4,3,No display data
"62-11 79th St, Middle Village, NY 11379","$838,000",3,1,No display data
"33 E 70th St Unit 10D, New York, NY 10021","$12,000,000",8,7.5,"6,565sqft"
"8422 25th Ave Unit 2C, Brooklyn, NY 11214","$688,000",2,2,"1,108sqft"
"154 Clinton St Apt 4, Brooklyn, NY 11201","$1,670,000",2,1,No display data
"48-10 20th Ave, Astoria, NY 11105","$1,388,000",3,2.5,"1,784sqft"
"102-10 32nd Ave, East Elmhurst, NY 11369","$998,000",7,0.5+,No display data
"273 Manhattan St, Staten Island, NY 10307","$1,069,900",4,3.5,"2,340sqft"
"453 W 19th St Apt 6B, New York, NY 10011","$950,000",1,1,725sqft
"2128 Ocean Ave Apt 2C, New York City, NY 11229","$800,000",2,2,"1,021sqft"
"85 Adams St Apt 4B, Brooklyn, NY 11201","$1,040,000",1,1,847sqft
"155 W 70th St Ph 4B, New York City, NY 10023","$1,645,000",1,1.5,925sqft
"15 E 30th St Apt 18B, New York, NY 10016","$2,785,000",2,2,"1,277sqft"
"532 W 20th St Unit 6, New York, NY 10011","$6,450,000",3,3.5,"2,703sqft"
"15 E 30th St Apt 19B, New York, NY 10016","$2,815,000",2,2,"1,277sqft"
"15 E 30th St Apt 21B, New York, NY 10016","$2,875,000",2,2,"1,277sqft"
"5621 Netherland Ave Apt 6E, Bronx, NY 10471","$167,500",1,1,750sqft
"3457 Ely Ave, Bronx, NY 10469","$480,000",3,3,"1,200sqft"
"146-58 182 St, Jamaica, NY 11413","$329,000",2,1,960sqft
"63 99th St Unit D14, New York City, NY 11374","$529,000",2,2,No display data
"114-29 166th St, Jamaica, NY 11434","$549,000",3,1.5,No display data
"767 E 230th St, Bronx, NY 10466","$658,500",5,2.5,"2,034sqft"
"161-14 118th Rd, Jamaica South, NY 11434","$800,000",5,2.5,"1,800sqft"
"18 Ramblewood Ave, Staten Island, NY 10308","$698,000",4,2,"1,848sqft"
"2552 E 7th St Apt 2A, Brooklyn, NY 11235","$449,000",2,1,999sqft
"3777 Independence Ave Apt 5B, New York City, NY 10463","$690,000",2,2,"1,350sqft"
"345 Bay Ridge Pkwy Apt 2K, Brooklyn, NY 11209","$279,000",1,1,550sqft
"163 Beach 96th St Unit 3B, New York City, NY 11693","$440,000",1,1,607sqft
"163 Beach 96th St Unit 2B, New York City, NY 11693","$440,000",1,1,607sqft
"754 Elton St, Brooklyn, NY 11208","$945,000",4,2,"1,382sqft"
"323 W 83rd St Apt 3B, Manhattan, NY 10024","$975,000",2,1,No display data
"82-49 61st Rd, Middle Village, NY 11379","$799,000",3,2,No display data
"860 United Nations Plz Apt 24B, New York City, NY 10017","$1,540,000",3,3.5,No display data
"150 W 51st St Apt 814, New York City, NY 10019","$700,000",1,1,525sqft
"68-09 Booth St Unit 6M, Forest Hills, NY 11375","$375,000",1,1,850sqft
"785 Park Ave Unit 1C, New York, NY 10021","$775,000",2,3.5+,"1,500sqft"
"200 E 24th St Apt 409, New York City, NY 10010","$685,000",1,1,No display data
"1725 York Ave Apt 16E, New York City, NY 10128","$1,050,000",1,2,No display data
"13 W 13th St Apt 6HS, New York City, NY 10011","$725,000",1,1,No display data
"150 W 51st St Apt 1432, New York City, NY 10019","$830,000",1,1,625sqft
"258 Winthrop St Unit 4A, New York, NY 11225","$539,000",1,1,582sqft
"163 Beach 96th St Unit 3A, New York City, NY 11693","$760,000",2,2,"1,055sqft"
"394 Kosciuszko St Ste A, Brooklyn, NY 11221","$869,000",2,1,No display data
"1 Wall St Unit 801, Manhattan, NY 10005","$6,570,000",3,3.5,"2,493sqft"
"345 E 80th St Apt 25J, New York, NY 10075","$949,000",1,1,733sqft
"49 W 90th St, New York City, NY 10024","$3,895,000",5,8,"4,847sqft"
"394 Kosciuszko St Apt 1A, Brooklyn, NY 11221","$1,295,000",1,1.5,No display data
"394 Kosciuszko St Unit 2, Brooklyn, NY 11221","$959,000",2,1,911sqft
"40 W 67th St Apt 7B, New York City, NY 10023","$2,375,000",2,2,"1,200sqft"
"23-16 31st Ave Unit 3C, New York City, NY 11106","$918,000",1,1,765sqft
"181 E 101st St Unit 506, New York City, NY 10029","$1,328,400",3,2,"1,025sqft"
"100 W 93rd St Apt 6C, New York City, NY 10025","$1,195,000",1,1,735sqft
"325 5th Ave Apt 29A, Manhattan, NY 10016","$2,995,000",3,3,"1,500sqft"
"906 Prospect Pl Apt 5C, New York City, NY 11213","$655,000",1,1,631sqft
"330 E 38th St Unit 37FG, New York City, NY 10016","$2,700,000",3,2,"1,546sqft"
"30 Riverside Blvd Apt 28D, New York City, NY 10069","$2,450,000",1,1.5,984sqft
"2190 Boston Rd Apt 5M, Bronx, NY 10462","$290,000",2,2,"1,100sqft"
"445 E 239th St, Bronx, NY 10470","$649,999",3,2,"1,718sqft"
"1705 Purdy St Apt 6C, Bronx, NY 10462","$285,000",3,1,"1,044sqft"
"649 Logan Ave, Bronx, NY 10465","$585,000",3,3,"1,408sqft"
"55 31st Ave Unit 1K, New York City, NY 11377","$335,000",1,1,No display data
"3935 Blackstone Ave Apt 1D, New York City, NY 10471","$299,900",1,1,"1,000sqft"
"32-22 92 St Unit D301, East Elmhurst, NY 11367","$329,000",2,1,No display data
"37 73rd St Unit 9T, New York City, NY 11372","$439,500",1,1,No display data
"2195 E 22nd St Apt 4F, Brooklyn, NY 11229","$425,000",2,1,"1,000sqft"
"113-14 72nd Rd Unit 3L, Forest Hills, NY 11375","$765,000",2,2,No display data
"50-65 41st St, Sunnyside, NY 11104","$1,549,000",5,3,No display data
"163 Beach 96th St Unit 2D, New York City, NY 11693","$445,500",1,1,614sqft
"41 Newel St Unit 2B, New York City, NY 11222","$765,000",1,1,639sqft
"163 Beach 96th St Unit 1A, New York City, NY 11693","$455,000",1,1,628sqft
"150 W 51st St Apt 827, New York City, NY 10019","$700,000",1,1,550sqft
"32-86 41 St Unit 4D, Astoria, NY 11103","$618,000",1,1,686sqft
"16203 and 05 Laburnum Ave, Flushing, NY 11358","$1,190,000",4,2,"2,040sqft"
"457 State St Apt 2B, New York City, NY 11217","$675,000",1,1,600sqft
"63-16 Forest Ave Unit 2A, New York City, NY 11385","$669,999",2,2,865sqft
"138-14 64th Ave, Flushing, NY 11367","$849,000",2,3,No display data
"530 E 72nd St Apt 19E, New York, NY 10021","$1,400,000",2,2,No display data
"150 W 51st St Apt 1820, New York City, NY 10019","$775,000",1,1,550sqft
"930 Saint Nicholas Ave Apt 63, New York, NY 10032","$475,000",2,1,No display data
"32-86 41 St Unit 3F, Astoria, NY 11103","$829,000",1,1,922sqft
"163 Beach 96th St Unit 4C, New York City, NY 11693","$625,000",2,2,861sqft
"164 Hereford St, Staten Island, NY 10308","$929,000",4,3.5,"1,392sqft"
"3153 Arnow Pl, Bronx, NY 10461","$1,200,000",6,3,"2,774sqft"
"32-86 41 St Unit 3A, Astoria, NY 11103","$810,000",2,1,900sqft
"259-01 86th Ave, Floral Park, NY 11001","$1,500,000",5,4,No display data
"496 Greeley Ave, Staten Island, NY 10306","$649,999",3,2.5,973sqft
"32-86 41 St Unit 4A, Astoria, NY 11103","$810,000",2,1,686sqft
No display data,"$3,190,000",2,2,"1,250sqft"
"62-54 97th Pl Unit 10L, Rego Park, NY 11374","$588,000",1,1,800sqft
"163 Beach 96th St Unit 4A, New York City, NY 11693","$879,999",2,2,"1,055sqft"
"1445 Troy Ave, Brooklyn, NY 11203","$1,250,000",9,3,No display data
"309 Prospect Pl Unit Ph, New York City, NY 11238","$1,395,000",2,2,"1,053sqft"
"800 Park Pl Apt 2R, Brooklyn, NY 11216","$675,000",1,1,664sqft
"488 Sterling Pl Apt 3C, New York City, NY 11238","$900,000",1,1,704sqft
"488 Sterling Pl Apt 2B, New York City, NY 11238","$1,525,000",2,2,"1,269sqft"
"488 Sterling Pl Apt 3B, New York City, NY 11238","$1,635,000",2,2,"1,269sqft"
"103 Lisa Ln, Staten Island, NY 10312","$379,000",2,1,"1,000sqft"
"44 Brighton 4th Ct, Brooklyn, NY 11235","$498,000",4,1.5,900sqft
"2600 E 21st St Apt 5C, Brooklyn, NY 11235","$309,900",1,1,780sqft
"1040 Neilson St Apt 6F, Far Rockaway, NY 11691","$135,000",1,1,No display data
"225 W 86th St Unit 1001, New York City, NY 10024","$11,995,000",4,4.5+,"4,243sqft"
"210 Bay 7th St Unit 1A, Brooklyn, NY 11228","$769,000",2,2.5,"1,734sqft"
"72 Beach 2nd St, Lawrence, NY 11559","$825,000",3,2.5,No display data
"2280 Burnett St Apt 4I, Brooklyn, NY 11229","$335,000",2,1,900sqft
"163 Beach 96th St Unit 2C, New York City, NY 11693","$455,000",1,1,626sqft
"22-46 79th St Unit 1B, East Elmhurst, NY 11370","$438,000",1,1,No display data
"194-49 115th Rd, Saint Albans, NY 11412","$689,999",4,2,No display data
"86 Arlington Pl Unit 1, New York City, NY 10303","$549,000",4,2.5,No display data
"2702 Avenue L, Brooklyn, NY 11210","$1,250,000",4,2.5,"1,696sqft"
"147 W 15th St Unit 9S, New York, NY 10011","$6,600,000",2,2.5,"2,654sqft"
"104-56 91st Ave, Richmond Hill, NY 11418","$699,000",3,2,No display data
"215 E 19th St Apt 4F, New York City, NY 10003","$3,530,000",2,2.5,"1,735sqft"
"57 Park Ter W Apt 4H, New York City, NY 10034","$375,000",1,1,No display data
"116-11 Francis Lewis Blvd, Jamaica, NY 11411","$675,000",3,2.5,No display data
"67-76 Booth St Unit 3F, Forest Hills, NY 11375","$339,000",1,1,800sqft
"1 W End Ave Apt 32A, New York City, NY 10023","$7,995,000",4,4.5,"3,054sqft"
"350 W 42nd St Apt 55H, New York City, NY 10036","$1,395,000",1,1,No display data
"320 Hylan Blvd Unit 1, New York City, NY 10305","$775,000",5,2,"1,980sqft"
"61-49 167th St, Fresh Meadows, NY 11365","$1,750,000",4,3,"4,277sqft"
"91 Livingston Ave, Staten Island, NY 10314","$1,110,000",5,4.5,"2,563sqft"
"89-84 Vanderveer St, Queens Village, NY 11427","$885,000",3,1.5+,No display data
"39-16 Prince St Unit 6E, Flushing, NY 11354","$649,988",1,1,No display data
"350 Albany St Apt 14E, New York City, NY 10280","$725,000",1,1,642sqft
"371 W 120th St Apt 4W, New York City, NY 10027","$665,000",4,1.5,No display data
"250 E 87th St Apt 10C, New York City, NY 10128","$1,150,000",1,1.5,"1,100sqft"
"225 W 83rd St Apt 16Z, New York City, NY 10024","$1,175,000",1,1,No display data
"138-34 78th Rd, Flushing, NY 11367","$2,250,000",8,5.5,No display data
"58-23 Van Cleef St, Corona, NY 11368","$1,788,000",8,3.5+,No display data
"1100 Park Ave Unit C6, Manhattan, NY 10128","$5,395,000",3,3,"2,650sqft"
"55 Hester St, New York, NY 10002","$1,295,000",2,2,810sqft
"734 5th Ave Apt 5D, New York City, NY 11232","$615,000",1,1,637sqft
"906 Prospect Pl Apt 4E, New York City, NY 11213","$1,025,000",3,2,"1,103sqft"
"238 Harbor Rd, Staten Island, NY 10303","$539,000",4,2.5,"1,530sqft"
"749 E 231st St Apt 4C, Bronx, NY 10466","$190,000",2,1,950sqft
"555 Kappock St Apt 12E, New York City, NY 10463","$549,000",3,2,"1,300sqft"
"1045 Anderson Ave Apt 4E, Bronx, NY 10452","$170,000",1,1,No display data
"2253 Tiebout Ave, Bronx, NY 10457","$545,000",3,1,"1,526sqft"
"156 N Pine Ter, Staten Island, NY 10312","$1,150,000",4,2,"3,510sqft"
"1259 E 100th St, Brooklyn, NY 11236","$849,000",4,2.5,"1,562sqft"
"245-71 77th Cres Unit 1ST, Bellerose, NY 11426","$339,900",2,1,675sqft
"142-09 84th Dr, Briarwood, NY 11435","$929,000",5,4,No display data
"167-04 118th Ave, Jamaica, NY 11434","$725,000",3,3,"1,184sqft"
"345 E 57th St Unit 15SOUTH, Manhattan, NY 10022","$1,145,000",2,1.5,No display data
"140 W 71st St Unit 7SOUTH, Manhattan, NY 10023","$1,245,000",3,2.5,No display data
"550 Park Ave Unit 10THFLOOR, New York, NY 10065","$25,000,000",5,7.5,No display data
"5112 Post Pos Rd Unit 5112, Bronx, NY 10471","$1,350,000",6,2,"3,500sqft"
"1025 86th St, Brooklyn, NY 11228","$1,795,000",4,4,"3,787sqft"
"14204 184th St, Springfield Gardens, NY 11413","$795,000",4,2,"1,466sqft"
"340 E 72nd St Unit 13F, Manhattan, NY 10021","$2,850,000",4,3,No display data
"255 Cabrini Blvd Apt 6K, Manhattan, NY 10040","$670,000",2,1,972sqft
"521 W 47th St Apt 3B, New York, NY 10036","$1,500,000",2,1.5,"1,125sqft"
"200 E 57th St Apt 20N, Manhattan, NY 10022","$1,300,000",1,2,"1,350sqft"
"69-55 Almeda Ave, Far Rockaway, NY 11692","$799,000",6,2,No display data
"901 Greene Ave Unit 2, New York City, NY 11221","$695,000",2,1,836sqft
"134 Eldridge St Apt 5, New York, NY 10002","$838,000",2,1,800sqft
"2265 E 66th St, Brooklyn, NY 11234","$1,600,000",4,2,"1,440sqft"
"625 Madison St Unit Townhouse, Brooklyn, NY 11221","$1,800,000",8,5.5,"2,380sqft"
"Withheld Ave, Staten Island, NY 10306","$759,800",3,3,"1,120sqft"
"23 W 116th St Apt 6A, New York City, NY 10026","$1,825,000",3,2,"1,640sqft"
"967 Nugent Ave, Staten Island, NY 10306","$759,800",3,3,"1,120sqft"
"215 Colony Ave, Staten Island, NY 10306","$669,000",2,1,550sqft
"510 Driggs Ave Unit 4G, Brooklyn, NY 11211","$1,375,000",1,1,995sqft
"145 Central Park N Unit 9C, New York, NY 10026","$3,445,000",3,2,"1,682sqft"
"112 Fleet Pl Unit 2A, Brooklyn, NY 11201","$1,190,000",2,2,"1,000sqft"
"906 Prospect Pl Unit 5, Brooklyn, NY 11213","$655,000",1,1,631sqft
"33-66 Farrington St Unit 9F, Flushing, NY 11354","$1,156,140",2,2,858sqft
"33-66 Farrington St Unit 12L, Flushing, NY 11354","$1,085,406",2,2,874sqft
"3105 Avenue V Apt 1F, Brooklyn, NY 11229","$265,000",3,1,No display data
"1647B Radcliff Ave, Bronx, NY 10462","$539,000",2,1.5,"1,496sqft"
"136 Stockholm St, Bushwick, NY 11237","$1,397,000",8,4,No display data
"105-13 130th St, Richmond Hill South, NY 11419","$649,000",4,3.5,No display data
"139-09 28th Rd Unit 4D, Flushing, NY 11354","$300,000",2,1,950sqft
"25-18 Union St Unit 3F, Flushing, NY 11354","$238,000",1,1,750sqft
"4555 Henry Hudson Pkwy Apt 511, Bronx, NY 10471","$415,000",2,1,"1,100sqft"
"25 Tudor City Pl Apt 1720, New York City, NY 10017","$475,000",1,1,No display data
"456 E 146th St, Bronx, NY 10455","$699,000",5,3,"2,000sqft"
"90-10 34th Ave Unit 3B, Jackson Heights, NY 11372","$279,000",1,1,No display data
"125-10 Queens Blvd Unit 2005, Kew Gardens, NY 11415","$339,000",2,1,967sqft
"637 E 89th St, Brooklyn, NY 11236","$619,999",4,2.5,"1,044sqft"
"74-02 43rd Ave Unit 2K, Elmhurst, NY 11373","$338,000",1,1,No display data
"11614 190th St, Saint Albans, NY 11412","$949,999",5,4.5,No display data
"345 Montgomery St Unit 1N, New York City, NY 11213","$649,000",1,1,975sqft
"14 E 4th St Rm 1125, New York, NY 10012","$2,595,000",2,2,"1,400sqft"
"33-45 94th St Unit 2D, Jackson Heights, NY 11372","$349,000",2,1.5,932sqft
"57 Reade St Apt 5D, New York, NY 10007","$1,245,000",1,1,785sqft
"222 E 35th St Apt 5C, New York, NY 10016","$499,000",1,1,800sqft
"429 W 22nd St Apt 1B, New York City, NY 10011","$3,499,000",2,2,No display data
"781 5th Ave Unit 613-616, New York City, NY 10022","$1,900,000",3,3,"1,950sqft"
"138-36 225th St, Laurelton, NY 11413","$875,000",5,2.5,No display data
"62 Buchanan Pl, Bronx, NY 10453","$780,000",7,3.5,"2,200sqft"
"40-45 68th St Unit 4B, Woodside, NY 11377","$465,000",1,1,No display data
"1157 84th St, Brooklyn, NY 11228","$1,550,000",3,3,"1,767sqft"
"105 Harman St Unit Townhouse, Brooklyn, NY 11221","$1,550,000",10,6,"2,880sqft"
"176 Johnson St Apt 8C, Brooklyn, NY 11201","$835,000",1,1,812sqft
"118 Schenectady Ave Apt 409, Brooklyn, NY 11213","$649,000",3,2,"1,071sqft"
"830 Broadway Apt 2, New York City, NY 10003","$2,850,000",1,2,"2,600sqft"
"155-02 Sanford Ave, Flushing, NY 11355","$1,699,000",6,4,No display data
"74-02 46th Ave, Woodside, NY 11377","$1,380,000",3,2,No display data
"136 Stockholm St, Brooklyn, NY 11221","$1,397,000",8,4,No display data
"50 United Nations Plz Apt 16D, New York, NY 10017","$2,600,000",1,1.5,"1,147sqft"
"81-03 192 St, Hollis, NY 11432","$2,290,000",4,3.5,"2,400sqft"
"521 W 150th St, New York, NY 10031","$2,200,000",6,4,"2,700sqft"
"165 Clinton Ave Apt 3B, New York, NY 11205","$620,000",1,1,750sqft
"256 N 9th St Unit 3A, Brooklyn, NY 11211","$1,625,000",2,2,"1,021sqft"
"859 Crown St, New York, NY 11213","$1,115,000",5,3,"1,838sqft"
"61 Rivington 1A St Unit Garden, New York City, NY 10002","$1,995,000",2,1.5,"1,320sqft"
"400 Cozine Ave Apt 2H, New York City, NY 11207","$349,000",2,1,919sqft
"111-24 170th St, Jamaica, NY 11433","$485,000",3,2,No display data
"31 Clarion Ct, Staten Island, NY 10310","$499,999",3,2.5,"1,280sqft"
"357 E 57th St Apt 2B, New York City, NY 10022","$545,000",1,1,No display data
"242 E 25th St Apt 1B, New York City, NY 10010","$728,000",1,1,712sqft
"70-20 108th St Unit 4U, Forest Hills, NY 11375","$529,000",2,1,No display data
"25 Lester Ct, Brooklyn, NY 11229","$669,000",3,3,"2,305sqft"
"60-91 70 Ave, Ridgewood, NY 11385","$800,000",9,5,No display data
"847 Jennings St, Bronx, NY 10459","$969,000",7,5,"3,075sqft"
"63-42 Pleasantview St, Flushing, NY 11379","$999,000",3,1.5+,"2,250sqft"
"512 E 82nd St Apt 3D, New York City, NY 10028","$425,000",1,1,No display data
"4222 Ketcham St Apt 7B, Elmhurst, NY 11373","$290,000",1,1,703sqft
"112 Kenmore St, Staten Island, NY 10312","$649,000",3,2.5,"1,216sqft"
"465 W 23rd St Apt 17A, New York, NY 10011","$4,250,000",2,2.5,No display data
"180 W 58th St Unit 10AB, New York City, NY 10019","$3,660,000",4,4,"2,750sqft"
"575 Park Ave Unit 105, New York City, NY 10065","$3,750,000",4,4,No display data
"519 E 86th St Apt 4C, Manhattan, NY 10028","$725,000",2,1,No display data
"42-22 Ketcham St Unit E1, Elmhurst, NY 11373","$575,000",2,2,"1,156sqft"
"621 E 6th St Apt 6, New York, NY 10009","$700,000",1,1,No display data
"501 W 122nd St Unit E1, New York, NY 10027","$575,000",2,1,700sqft
"7 Sigma Pl, New York City, NY 10471","$2,795,000",5,3,No display data
"10 Dahlia St, Staten Island, NY 10312","$850,000",6,2,No display data
"55 Central Park W Apt 13E, New York City, NY 10023","$5,250,000",2,2.5,No display data
"310 W 19th St, New York, NY 10011","$4,900,000",4,4,608sqft
"1 Central Park S Unit 1013, New York City, NY 10019","$12,950,000",2,2.5,"2,418sqft"
"145 Nassau St Apt 8A, New York City, NY 10038","$2,499,000",2,2,"1,590sqft"
"410 Monroe St, Brooklyn, NY 11221","$1,400,000",6,4,"3,200sqft"
"152 E 94th St Apt 12A, New York, NY 10128","$1,625,000",2,2,No display data
"27-04 Astoria Blvd Unit 6A, Astoria, NY 11102","$1,300,000",1,1,"1,238sqft"
"27-04 Astoria Blvd Unit 2A, Astoria, NY 11102","$799,000",1,1,617sqft
"112 Fleet Pl Unit 2A, New York City, NY 11201","$1,190,000",2,2,"1,000sqft"
"107-02 Queens Blvd Unit 6A, New York City, NY 11375","$1,650,000",2,2,"1,211sqft"
"467 Hicks St, New York City, NY 11231","$2,995,000",4,2,No display data
"522 W 29th St Apt 3A, New York, NY 10001","$5,995,000",3,3.5,"2,352sqft"
"45 W 67th St Apt 26B, New York, NY 10023","$3,695,000",2,2,"1,086sqft"
"107-02 Queens Blvd Unit 7K, New York City, NY 11375","$970,000",1,1,786sqft
"35-48 172 St Unit 55, Flushing, NY 11358","$259,000",1,1,No display data
"1874 Pelham Pkwy S Apt 5E, Bronx, NY 10461","$199,999",1,1,750sqft
"229-11 87th Ave Unit 2, Bellerose Manor, NY 11427","$335,000",2,1,No display data
"102-20 85th Dr, Richmond Hill, NY 11418","$628,000",3,1,"1,398sqft"
"270-10 Grand Central Pkwy Unit 4J, Floral Park, NY 11005","$298,888",1,1,680sqft
"31-90 140th St Unit 1L, Flushing, NY 11354","$238,000",1,1,800sqft
"235-10 148th Ave, Rosedale, NY 11422","$659,000",3,1.5,No display data
"99-45 67 Rd Unit 415, Forest Hills, NY 11375","$359,000",1,1,No display data
"157 Broome St Apt 4D, New York City, NY 10002","$549,000",2,1,741sqft
"51 Morton St Apt 1A, New York City, NY 10014","$675,000",1,1,No display data
"360 W 22nd St Apt 11E, New York City, NY 10011","$1,850,000",3,2,No display data
"27110 Grand Central Pkwy Apt 32D, Floral Park, NY 11005","$889,000",2,2.5,"1,700sqft"
"65-42 80th St, Middle Village, NY 11379","$749,000",2,1.5,No display data
"141-39 78th Rd Unit 2P, Flushing, NY 11367","$295,000",1,1,700sqft
"150-30 71 Ave Unit 3F, Kew Gardens Hills, NY 11367","$299,000",1,1,No display data
"55 Wall St Apt 610, New York City, NY 10005","$979,000",1,1,937sqft
"115-77 Springfield Blvd, Cambria Heights, NY 11411","$669,000",3,2.5,No display data
"360 W 22nd St Apt 11D, New York City, NY 10011","$2,750,000",4,3,No display data
"90-08 Silver Rd, Ozone Park, NY 11417","$789,000",4,3,No display data
"55-19 Metropolitan Ave, Ridgewood, NY 11385","$1,890,000",5,3.5,"3,922sqft"
"170 E 78th St Apt 8F, New York City, NY 10075","$875,000",1,1,No display data
"34-51 57th St, Woodside, NY 11377","$1,380,000",5,3,"3,366sqft"
"1772 Sedgwick Ave, Bronx, NY 10453","$829,000",4,2,No display data
"224 E 52nd St Apt 18, New York City, NY 10022","$940,000",1,1,630sqft
"88-44 163rd St, Jamaica, NY 11432","$1,499,999",6,6,"2,227sqft"
"200 Corbin Pl Apt 2H, Brooklyn, NY 11235","$495,000",2,1,"1,100sqft"
"60-70 60th Ln, Maspeth, NY 11378","$1,299,000",7,3,No display data
"17 Taunton St, Staten Island, NY 10306","$629,900",3,2,"1,200sqft"
"1159 Throggmorton Ave, Bronx, NY 10465","$1,098,000",6,3,"2,400sqft"
"87-06 63 Dr, Rego Park, NY 11374","$1,698,000",4,3,"3,165sqft"
"2330 E 73rd St, Brooklyn, NY 11234","$1,349,000",6,4,"2,350sqft"
"1 Fifth Ave Unit 26A, New York, NY 10003","$4,250,000",1,2,No display data
"1 W 72nd St Ph C, New York City, NY 10023","$6,450,000",2,2,No display data
"258 St Nicholas Ave Ph B, New York City, NY 10027","$5,000,000",3,3.5,"3,046sqft"
"200 E 95th St Apt 19C, New York City, NY 10128","$4,544,000",3,3,"1,959sqft"
"252 7th Ave Ph W, New York City, NY 10001","$9,995,000",3,3.5,No display data
"125 E 12th St Unit 4EF, Manhattan, NY 10003","$2,350,000",2,2.5,"1,800sqft"
"12 Warren St Apt 2, New York, NY 10007","$3,250,000",2,3,"1,721sqft"
"107-02 Queens Blvd Unit 9G, New York City, NY 11375","$1,580,000",2,2,"1,071sqft"
"515 W 29th St Apt 6N, New York City, NY 10001","$4,999,000",3,3,"2,133sqft"
"224-07 Manor Rd Unit Lower, Queens Village, NY 11427","$272,000",2,1,No display data
"217-05 73 Ave Unit Lower, Bayside, NY 11364","$339,000",2,1,No display data
"103 Richmond Rd, Little Neck, NY 11363","$1,498,000",3,4,"2,708sqft"
"84-51 Beverly Rd Unit 5C, Kew Gardens, NY 11415","$215,000",1,1,No display data
"22 Dogwood Dr, Staten Island, NY 10312","$525,000",3,1.5,"1,378sqft"
"13 Island Point, Bronx, NY 10464","$715,000",2,2,"1,413sqft"
"303 E 57th St Apt 22E, New York, NY 10022","$450,000",1,1.5,No display data
"425 E 79th St Unit 3L1, New York City, NY 10075","$520,000",1,1,No display data
"77-20 Austin St Unit 5E, Forest Hills, NY 11375","$299,000",1,1,No display data
"98-20 62DR Unit 7G, Rego Park, NY 11374","$295,000",1,1,750sqft
"995 5th Ave Apt 3N, New York City, NY 10028","$10,900,000",4,4.5,"4,118sqft"
"5614 Netherland Ave Apt 2D, Bronx, NY 10471","$179,000",1,1,750sqft
"144-40 38th Ave Unit 6F, Flushing, NY 11354","$308,000",1,1,No display data
"519 E 87th St Apt 4C, New York City, NY 10128","$325,000",1,1,No display data
"52 Riverside Dr Apt 1A, New York City, NY 10024","$525,000",1,1,No display data
"61-45 98th St Unit 17L, Rego Park, NY 11374","$315,000",1,1,720sqft
"35-10 150 St Unit 6P, Flushing, NY 11354","$320,000",1,1,No display data
"157 W 57th St Apt 47A, New York City, NY 10019","$14,400,000",3,3.5,"3,228sqft"
"135 Dartmouth Loop, Staten Island, NY 10306","$699,999",3,2.5,"1,300sqft"
"540 W 28th St Apt 4J, New York City, NY 10001","$1,295,000",1,1,716sqft
"163 Beach 96th St Unit 3C, New York City, NY 11693","$625,000",2,2,861sqft
"345 E 69th St Apt 17C, New York City, NY 10021","$899,000",2,1,No display data
"134-20 58th Rd, Flushing, NY 11355","$1,499,000",3,4,No display data
"7002 Ridge Blvd Apt B5, Brooklyn, NY 11209","$618,000",2,1,"1,000sqft"
No display data,"$1,499,399",3,3.5,"1,824sqft"
"237 W 11th St Unit 3AC, New York City, NY 10014","$2,795,000",1,1.5,"1,400sqft"
"2215 W 7th St, Brooklyn, NY 11223","$1,299,000",4,2,"1,350sqft"
"860 United Nations Plz Units 35 & 36E, New York City, NY 10017","$3,800,000",6,5.5,No display data
"1251 Todt Hill Rd, Staten Island, NY 10304","$999,000",3,3.5,"1,456sqft"
"460 E 79th St Apt 10D, New York City, NY 10075","$775,000",1,1,No display data
No display data,"$3,945,000",2,2.5,"1,637sqft"
"29 W 15th St Unit 7, New York City, NY 10011","$3,495,000",3,2.5,No display data
